"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
484,"2019-08-01 14:05:21.0060","2019-08-01 14:13:25.5270",359,"E 47 St & Park Ave",40.75510267,-73.97498696,546,"E 30 St & Park Ave S",40.74444921,-73.98303529,33946,"Customer",1969,0
327,"2019-08-01 14:05:21.9200","2019-08-01 14:10:49.8850",3235,"E 41 St & Madison Ave",40.752165280621966,-73.97992193698882,465,"Broadway & W 41 St",40.75513557,-73.98658032,15826,"Subscriber",1970,1
492,"2019-08-01 14:05:23.2600","2019-08-01 14:13:35.3950",325,"E 19 St & 3 Ave",40.73624527,-73.98473765,161,"LaGuardia Pl & W 3 St",40.72917025,-73.99810231,29028,"Subscriber",1964,1
252,"2019-08-01 14:05:23.4240","2019-08-01 14:09:35.8730",302,"Avenue D & E 3 St",40.72082834,-73.97793172,3718,"E 11 St & Avenue B",40.72746420692392,-73.97950418293476,25395,"Subscriber",1997,2
131,"2019-08-01 14:05:23.9910","2019-08-01 14:07:35.3300",3435,"Grand St & Elizabeth St",40.718822,-73.99596,412,"Forsyth St & Canal St",40.7158155,-73.99422366,29096,"Subscriber",1978,2
175,"2019-08-01 14:05:24.7030","2019-08-01 14:08:20.2530",3798,"W 40 St & 5 Ave",40.752269,-73.982079,533,"Broadway & W 38 St",40.75299641,-73.98721619,27241,"Subscriber",1977,1
164,"2019-08-01 14:05:25.4160","2019-08-01 14:08:10.0370",446,"W 24 St & 7 Ave",40.74487634,-73.99529885,494,"W 26 St & 8 Ave",40.74734825,-73.99723551,18990,"Subscriber",1977,1
771,"2019-08-01 14:05:25.4720","2019-08-01 14:18:16.7890",254,"W 11 St & 6 Ave",40.73532427,-73.99800419,489,"10 Ave & W 28 St",40.75066386,-74.00176802,20587,"Subscriber",1976,2
1438,"2019-08-01 14:05:26.3280","2019-08-01 14:29:24.5080",3707,"Lexington Ave & E 26 St",40.741459,-73.983293,337,"Old Slip & Front St",40.7037992,-74.00838676,39303,"Subscriber",1968,0
901,"2019-08-01 14:05:27.5190","2019-08-01 14:20:28.5460",260,"Broad St & Bridge St",40.70365182,-74.01167797,2009,"Catherine St & Monroe St",40.71117444,-73.99682619,39064,"Subscriber",1983,2
4875,"2019-08-01 14:05:29.7320","2019-08-01 15:26:44.9390",358,"Christopher St & Greenwich St",40.73291553,-74.00711384,546,"E 30 St & Park Ave S",40.74444921,-73.98303529,35277,"Customer",1969,0
256,"2019-08-01 14:05:30.9400","2019-08-01 14:09:47.6260",3102,"Driggs Ave & Lorimer St",40.72179134,-73.9504154,3108,"Nassau Ave & Russell St",40.72557,-73.94434,35154,"Subscriber",1977,1
1684,"2019-08-01 14:05:33.8970","2019-08-01 14:33:38.5170",389,"Broadway & Berry St",40.71044554,-73.96525063,3129,"Queens Plaza North & Crescent St",40.75110165,-73.94073717,39147,"Subscriber",1968,2
2073,"2019-08-01 14:05:34.3150","2019-08-01 14:40:08.2010",3687,"E 33 St & 1 Ave",40.74322681432173,-73.97449783980846,3534,"Frederick Douglass Blvd & W 117 St",40.805159,-73.954692,38351,"Subscriber",1991,1
551,"2019-08-01 14:05:35.7090","2019-08-01 14:14:47.2060",3641,"Broadway & W 25 St",40.74286877312112,-73.98918628692627,3687,"E 33 St & 1 Ave",40.74322681432173,-73.97449783980846,32421,"Subscriber",1981,1
226,"2019-08-01 14:05:36.4400","2019-08-01 14:09:22.6790",518,"E 39 St & 2 Ave",40.74780373,-73.9734419,440,"E 45 St & 3 Ave",40.75255434,-73.97282625,35344,"Subscriber",1969,1
702,"2019-08-01 14:05:37.8290","2019-08-01 14:17:19.8770",3623,"W 120 St & Claremont Ave",40.8109494,-73.9634,3178,"Riverside Dr & W 78 St",40.78414472,-73.98362492,28912,"Subscriber",1965,2
240,"2019-08-01 14:05:38.2770","2019-08-01 14:09:38.2970",3680,"E 43 St & 5 Ave",40.754120810779256,-73.98025184869766,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,24936,"Subscriber",1990,1
372,"2019-08-01 14:05:38.3900","2019-08-01 14:11:50.8500",494,"W 26 St & 8 Ave",40.74734825,-73.99723551,494,"W 26 St & 8 Ave",40.74734825,-73.99723551,39496,"Subscriber",1981,1
773,"2019-08-01 14:05:41.3680","2019-08-01 14:18:34.7700",3472,"W 15 St & 10 Ave",40.742753828659026,-74.00747358798981,382,"University Pl & E 14 St",40.73492695,-73.99200509,35185,"Subscriber",1981,2
411,"2019-08-01 14:05:43.0980","2019-08-01 14:12:34.6470",326,"E 11 St & 1 Ave",40.72953837,-73.98426726,491,"E 24 St & Park Ave S",40.74096374,-73.98602213,31562,"Subscriber",1995,1
377,"2019-08-01 14:05:44.5170","2019-08-01 14:12:01.6900",517,"Pershing Square South",40.751581,-73.97791,3707,"Lexington Ave & E 26 St",40.741459,-73.983293,28853,"Subscriber",1977,1
1000,"2019-08-01 14:05:44.9320","2019-08-01 14:22:25.6140",3686,"Gansevoort St & Hudson St",40.739448201304036,-74.00507032871246,304,"Broadway & Battery Pl",40.70463334,-74.01361706,25240,"Subscriber",1972,1
525,"2019-08-01 14:05:45.2900","2019-08-01 14:14:30.7100",3674,"Jay St & York St",40.701403172577244,-73.98672670125961,3402,"Court St & State St",40.6902375,-73.99203074,31430,"Subscriber",1963,1
193,"2019-08-01 14:05:45.6040","2019-08-01 14:08:59.4980",3641,"Broadway & W 25 St",40.74286877312112,-73.98918628692627,496,"E 16 St & 5 Ave",40.73726186,-73.99238967,26484,"Subscriber",1998,1
727,"2019-08-01 14:05:46.0640","2019-08-01 14:17:53.7670",3321,"Clinton St & Union St",40.6831164,-73.99785267,261,"Johnson St & Gold St",40.69474881,-73.98362464,38661,"Subscriber",1986,1
719,"2019-08-01 14:05:46.2590","2019-08-01 14:17:45.3460",336,"Sullivan St & Washington Sq",40.73047747,-73.99906065,302,"Avenue D & E 3 St",40.72082834,-73.97793172,39840,"Subscriber",1988,2
285,"2019-08-01 14:05:47.9850","2019-08-01 14:10:33.2170",472,"E 32 St & Park Ave",40.7457121,-73.98194829,507,"E 25 St & 2 Ave",40.73912601,-73.97973776,38437,"Subscriber",1992,1
2969,"2019-08-01 14:05:49.3580","2019-08-01 14:55:19.1230",458,"11 Ave & W 27 St",40.751396,-74.005226,311,"Norfolk St & Broome St",40.7172274,-73.98802084,32755,"Customer",1994,1
360,"2019-08-01 14:05:53.7910","2019-08-01 14:11:54.3550",167,"E 39 St & 3 Ave",40.7489006,-73.97604882,533,"Broadway & W 38 St",40.75299641,-73.98721619,30010,"Subscriber",1988,2
334,"2019-08-01 14:05:54.6090","2019-08-01 14:11:28.6670",293,"Lafayette St & E 8 St",40.73020660529954,-73.99102628231049,504,"1 Ave & E 16 St",40.73221853,-73.98165557,38956,"Subscriber",1965,1
594,"2019-08-01 14:05:57.2190","2019-08-01 14:15:51.3360",303,"Mercer St & Spring St",40.72362738,-73.99949601,236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,39200,"Customer",1969,0
713,"2019-08-01 14:05:59.9410","2019-08-01 14:17:53.0240",324,"DeKalb Ave & Hudson Ave",40.689888,-73.981013,354,"Emerson Pl & Myrtle Ave",40.69363137,-73.96223558,32201,"Subscriber",1954,1
714,"2019-08-01 14:06:01.2780","2019-08-01 14:17:56.2150",3788,"E 12 St & 4 Av",40.73269,-73.98974,412,"Forsyth St & Canal St",40.7158155,-73.99422366,35199,"Subscriber",1962,2
1311,"2019-08-01 14:06:01.3510","2019-08-01 14:27:52.6080",423,"W 54 St & 9 Ave",40.76584941,-73.98690506,285,"Broadway & E 14 St",40.73454567,-73.99074142,38576,"Subscriber",1986,1
138,"2019-08-01 14:06:02.1610","2019-08-01 14:08:21.0840",3515,"24 Ave & 26 St",40.774591,-73.918544,3523,"24 Ave & 29 St",40.7729,-73.916142,35595,"Subscriber",1953,1
344,"2019-08-01 14:06:02.2260","2019-08-01 14:11:46.8840",3599,"Franklin Ave & Empire Blvd",40.66314,-73.9605695,3580,"St Johns Pl & Washington Ave",40.6737236,-73.9631611,32388,"Subscriber",1968,1
490,"2019-08-01 14:06:02.8380","2019-08-01 14:14:13.6850",3746,"6 Ave & Broome St",40.724308321602166,-74.00473035871983,386,"Centre St & Worth St",40.71494807,-74.00234482,32617,"Subscriber",1990,1
511,"2019-08-01 14:06:04.2350","2019-08-01 14:14:35.6460",331,"Pike St & Monroe St",40.71173107,-73.99193043,417,"Barclay St & Church St",40.71291224,-74.01020234,35069,"Subscriber",1987,2
1338,"2019-08-01 14:06:04.5540","2019-08-01 14:28:23.0370",495,"W 47 St & 10 Ave",40.76269882,-73.99301222,237,"E 11 St & 2 Ave",40.73047309,-73.98672378,34341,"Subscriber",1961,1
480,"2019-08-01 14:06:05.1260","2019-08-01 14:14:05.4890",320,"Leonard St & Church St",40.717571,-74.005549,361,"Allen St & Hester St",40.71605866,-73.99190759,32009,"Subscriber",1987,1
917,"2019-08-01 14:06:07.9010","2019-08-01 14:21:25.5830",434,"9 Ave & W 18 St",40.74317449,-74.00366443,79,"Franklin St & W Broadway",40.71911552,-74.00666661,27470,"Subscriber",1978,1
1047,"2019-08-01 14:06:08.3430","2019-08-01 14:23:35.9100",3724,"7 Ave & Central Park South",40.7667405590595,-73.9790689945221,3137,"5 Ave & E 73 St",40.77282817,-73.96685276,14851,"Customer",1973,1
841,"2019-08-01 14:06:09.5080","2019-08-01 14:20:11.4640",2022,"E 60 St & York Ave",40.759107,-73.959223,499,"Broadway & W 60 St",40.76915505,-73.98191841,39053,"Customer",1969,0
195,"2019-08-01 14:06:09.8640","2019-08-01 14:09:25.6880",3309,"E 97 St & 3 Ave",40.7859201,-73.94860294,3379,"E 103 St & Lexington Ave",40.7903051,-73.94755757,15330,"Subscriber",1993,1
824,"2019-08-01 14:06:11.7910","2019-08-01 14:19:56.7740",513,"W 56 St & 10 Ave",40.768254,-73.988639,494,"W 26 St & 8 Ave",40.74734825,-73.99723551,34383,"Subscriber",1953,1
1148,"2019-08-01 14:06:12.5850","2019-08-01 14:25:21.3440",284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,508,"W 46 St & 11 Ave",40.76341379,-73.99667444,38535,"Subscriber",1967,1
2704,"2019-08-01 14:06:19.7560","2019-08-01 14:51:24.2840",455,"1 Ave & E 44 St",40.75001986,-73.96905301,525,"W 34 St & 11 Ave",40.75594159,-74.0021163,39327,"Customer",1969,0
1399,"2019-08-01 14:06:20.5620","2019-08-01 14:29:39.7350",3101,"N 12 St & Bedford Ave",40.72079821,-73.95484712,3118,"McGuinness Blvd & Eagle St",40.73555,-73.95284,14652,"Customer",1990,1
287,"2019-08-01 14:06:20.5820","2019-08-01 14:11:08.5790",3641,"Broadway & W 25 St",40.74286877312112,-73.98918628692627,379,"W 31 St & 7 Ave",40.749156,-73.9916,31157,"Subscriber",1969,0
317,"2019-08-01 14:06:21.1330","2019-08-01 14:11:38.5540",484,"W 44 St & 5 Ave",40.75500254,-73.98014437,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,30277,"Subscriber",1953,1
253,"2019-08-01 14:06:21.4040","2019-08-01 14:10:35.1410",260,"Broad St & Bridge St",40.70365182,-74.01167797,195,"Liberty St & Broadway",40.70905623,-74.01043382,38760,"Subscriber",1986,1
484,"2019-08-01 14:06:21.7710","2019-08-01 14:14:26.5240",3235,"E 41 St & Madison Ave",40.752165280621966,-73.97992193698882,486,"Broadway & W 29 St",40.7462009,-73.98855723,28399,"Subscriber",1965,1
774,"2019-08-01 14:06:23.9700","2019-08-01 14:19:18.8030",336,"Sullivan St & Washington Sq",40.73047747,-73.99906065,387,"Centre St & Chambers St",40.71273266,-74.0046073,35104,"Subscriber",1974,1
940,"2019-08-01 14:06:24.0990","2019-08-01 14:22:04.3660",325,"E 19 St & 3 Ave",40.73624527,-73.98473765,355,"Bayard St & Baxter St",40.71602118,-73.99974372,26435,"Customer",1995,2
613,"2019-08-01 14:06:25.5100","2019-08-01 14:16:39.4670",3243,"E 58 St & 1 Ave (NE Corner)",40.75892386377695,-73.96226227283478,3131,"E 68 St & 3 Ave",40.76712840349542,-73.96224617958069,35209,"Subscriber",1985,2
352,"2019-08-01 14:06:25.5350","2019-08-01 14:12:17.6560",459,"W 20 St & 11 Ave",40.746745,-74.007756,334,"W 20 St & 7 Ave",40.74238787,-73.99726235,33916,"Subscriber",1981,1
188,"2019-08-01 14:06:25.8810","2019-08-01 14:09:34.3970",228,"E 48 St & 3 Ave",40.7546011026,-73.971878855,3459,"E 53 St & 3 Ave",40.75763227739443,-73.96930575370789,39617,"Subscriber",1969,1
454,"2019-08-01 14:06:26.1430","2019-08-01 14:14:00.9610",3141,"1 Ave & E 68 St",40.76500525,-73.95818491,3369,"E 82 St & East End Ave",40.7724607,-73.9468208,33776,"Subscriber",1997,1
252,"2019-08-01 14:06:26.3270","2019-08-01 14:10:39.2440",376,"John St & William St",40.70862144,-74.00722156,351,"Front St & Maiden Ln",40.70530954,-74.00612572,17784,"Subscriber",1995,1
298,"2019-08-01 14:06:26.6030","2019-08-01 14:11:25.1270",496,"E 16 St & 5 Ave",40.73726186,-73.99238967,252,"MacDougal St & Washington Sq",40.73226398,-73.99852205,38239,"Subscriber",1980,1
542,"2019-08-01 14:06:26.7690","2019-08-01 14:15:29.6110",439,"E 4 St & 2 Ave",40.7262807,-73.98978041,507,"E 25 St & 2 Ave",40.73912601,-73.97973776,18281,"Subscriber",1996,1
354,"2019-08-01 14:06:27.7290","2019-08-01 14:12:21.9510",280,"E 10 St & 5 Ave",40.73331967,-73.99510132,3711,"E 13 St & Avenue A",40.72966729392978,-73.98067966103554,38342,"Subscriber",1972,1
266,"2019-08-01 14:06:30.4950","2019-08-01 14:10:56.5280",363,"West Thames St",40.70834698,-74.01713445,309,"Murray St & West St",40.7149787,-74.013012,39406,"Subscriber",1974,1
751,"2019-08-01 14:06:32.1540","2019-08-01 14:19:03.8110",545,"E 23 St & 1 Ave",40.736502,-73.97809472,334,"W 20 St & 7 Ave",40.74238787,-73.99726235,17532,"Subscriber",1964,1
179,"2019-08-01 14:06:35.0850","2019-08-01 14:09:34.3020",392,"Jay St & Tech Pl",40.695065,-73.987167,3440,"Fulton St & Adams St",40.692418292578466,-73.98949474096298,17535,"Subscriber",1996,2
245,"2019-08-01 14:06:35.3700","2019-08-01 14:10:40.4470",3116,"Huron St & Franklin St",40.73266,-73.95826,3113,"Greenpoint Ave & Manhattan Ave",40.73026,-73.95394,34313,"Subscriber",1983,1
367,"2019-08-01 14:06:35.6160","2019-08-01 14:12:42.6850",477,"W 41 St & 8 Ave",40.75640548,-73.9900262,490,"8 Ave & W 33 St",40.751551,-73.993934,33915,"Subscriber",1983,1
497,"2019-08-01 14:06:36.0240","2019-08-01 14:14:53.2880",456,"E 53 St & Madison Ave",40.7597108,-73.97402311,423,"W 54 St & 9 Ave",40.76584941,-73.98690506,39297,"Subscriber",1973,1
1246,"2019-08-01 14:06:36.1050","2019-08-01 14:27:23.0590",3289,"W 90 St & Amsterdam Ave",40.79017948095081,-73.97288918495178,3370,"E 78 St & 2 Ave",40.7727966,-73.95577801,31973,"Subscriber",1993,2
195,"2019-08-01 14:06:36.4090","2019-08-01 14:09:52.1090",485,"W 37 St & 5 Ave",40.75038009,-73.98338988,474,"5 Ave & E 29 St",40.7451677,-73.98683077,15940,"Subscriber",1960,1
432,"2019-08-01 14:06:36.8380","2019-08-01 14:13:49.6240",376,"John St & William St",40.70862144,-74.00722156,355,"Bayard St & Baxter St",40.71602118,-73.99974372,29956,"Subscriber",1987,1
2063,"2019-08-01 14:06:38.0750","2019-08-01 14:41:01.8770",499,"Broadway & W 60 St",40.76915505,-73.98191841,3363,"E 102 St & Park Ave",40.7904828,-73.95033068,25844,"Customer",1975,1
300,"2019-08-01 14:06:40.0260","2019-08-01 14:11:40.6310",497,"E 17 St & Broadway",40.73704984,-73.99009296,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,17585,"Subscriber",1959,1
10369,"2019-08-01 14:06:40.4420","2019-08-01 16:59:29.8060",3143,"5 Ave & E 78 St",40.77632142182271,-73.96427392959595,3134,"3 Ave & E 62 St",40.76312584,-73.96526895,21297,"Customer",1989,1
762,"2019-08-01 14:06:40.6840","2019-08-01 14:19:23.3960",317,"E 6 St & Avenue B",40.72453734,-73.98185424,402,"Broadway & E 22 St",40.7403432,-73.98955109,39951,"Customer",1969,0
501,"2019-08-01 14:06:40.9210","2019-08-01 14:15:02.8700",317,"E 6 St & Avenue B",40.72453734,-73.98185424,237,"E 11 St & 2 Ave",40.73047309,-73.98672378,39258,"Subscriber",1974,1
620,"2019-08-01 14:06:40.9340","2019-08-01 14:17:01.7980",415,"Pearl St & Hanover Square",40.7047177,-74.00926027,257,"Lispenard St & Broadway",40.71939226,-74.00247214,28170,"Subscriber",1991,1
551,"2019-08-01 14:06:42.4010","2019-08-01 14:15:54.1030",168,"W 18 St & 6 Ave",40.73971301,-73.99456405,3749,"Lexington Ave & E 36 St",40.747573958954796,-73.9788007736206,34417,"Subscriber",1991,1
73,"2019-08-01 14:06:42.4200","2019-08-01 14:07:56.2280",3575,"Crescent St & 34 Ave",40.76108,-73.930562,3566,"Crescent St & 35 Ave",40.7596276,-73.9321455,16268,"Subscriber",1984,1
1994,"2019-08-01 14:06:42.5640","2019-08-01 14:39:57.1240",387,"Centre St & Chambers St",40.71273266,-74.0046073,3467,"W Broadway & Spring Street",40.72494672359416,-74.00165855884552,25952,"Customer",1969,0
472,"2019-08-01 14:06:44.2500","2019-08-01 14:14:36.6420",3553,"Frederick Douglass Blvd & W 112 St",40.801694,-73.957145,3328,"W 100 St & Manhattan Ave",40.795,-73.9645,38744,"Subscriber",1978,1
1060,"2019-08-01 14:06:45.0910","2019-08-01 14:24:26.0050",3725,"2 Ave & E 72 St",40.7687620293096,-73.95840793848038,3155,"Lexington Ave & E 63 St",40.76440023,-73.96648977,39322,"Subscriber",1962,1
759,"2019-08-01 14:06:45.2560","2019-08-01 14:19:24.9710",317,"E 6 St & Avenue B",40.72453734,-73.98185424,402,"Broadway & E 22 St",40.7403432,-73.98955109,34115,"Subscriber",1986,1
1340,"2019-08-01 14:06:46.5750","2019-08-01 14:29:07.5110",3746,"6 Ave & Broome St",40.724308321602166,-74.00473035871983,526,"E 33 St & 5 Ave",40.74765947,-73.98490707,14893,"Customer",1969,0
330,"2019-08-01 14:06:47.0510","2019-08-01 14:12:17.5900",224,"Spruce St & Nassau St",40.71146364,-74.00552427,376,"John St & William St",40.70862144,-74.00722156,39184,"Customer",2000,1
339,"2019-08-01 14:06:47.6800","2019-08-01 14:12:27.6600",3788,"E 12 St & 4 Av",40.73269,-73.98974,161,"LaGuardia Pl & W 3 St",40.72917025,-73.99810231,15323,"Subscriber",1999,1
1424,"2019-08-01 14:06:47.9410","2019-08-01 14:30:32.5990",3260,"Mercer St & Bleecker St",40.72706363348306,-73.99662137031554,497,"E 17 St & Broadway",40.73704984,-73.99009296,30096,"Customer",1975,1
540,"2019-08-01 14:06:48.2090","2019-08-01 14:15:48.7970",293,"Lafayette St & E 8 St",40.73020660529954,-73.99102628231049,317,"E 6 St & Avenue B",40.72453734,-73.98185424,33767,"Subscriber",1964,2
640,"2019-08-01 14:06:49.0840","2019-08-01 14:17:29.9430",236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,507,"E 25 St & 2 Ave",40.73912601,-73.97973776,32765,"Subscriber",1989,1
1110,"2019-08-01 14:06:49.9000","2019-08-01 14:25:20.8120",3155,"Lexington Ave & E 63 St",40.76440023,-73.96648977,3292,"5 Ave & E 93 St",40.7857851,-73.957481,31417,"Subscriber",1976,2
164,"2019-08-01 14:06:50.1800","2019-08-01 14:09:34.3290",497,"E 17 St & Broadway",40.73704984,-73.99009296,402,"Broadway & E 22 St",40.7403432,-73.98955109,39529,"Subscriber",1960,2
490,"2019-08-01 14:06:51.7100","2019-08-01 14:15:02.5110",260,"Broad St & Bridge St",40.70365182,-74.01167797,260,"Broad St & Bridge St",40.70365182,-74.01167797,32667,"Subscriber",1962,1
698,"2019-08-01 14:06:55.0750","2019-08-01 14:18:33.8420",423,"W 54 St & 9 Ave",40.76584941,-73.98690506,434,"9 Ave & W 18 St",40.74317449,-74.00366443,21268,"Subscriber",1985,1
1028,"2019-08-01 14:06:56.6040","2019-08-01 14:24:05.0600",328,"Watts St & Greenwich St",40.72405549,-74.00965965,3255,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068,27133,"Subscriber",1965,1
1505,"2019-08-01 14:06:56.6990","2019-08-01 14:32:02.5080",362,"Broadway & W 37 St",40.75172632,-73.98753523,3360,"Amsterdam Ave & W 79 St",40.7829391,-73.9786517,26597,"Subscriber",1985,1
1987,"2019-08-01 14:06:57.5600","2019-08-01 14:40:05.4370",387,"Centre St & Chambers St",40.71273266,-74.0046073,3467,"W Broadway & Spring Street",40.72494672359416,-74.00165855884552,39342,"Customer",1969,0
1796,"2019-08-01 14:06:58.4490","2019-08-01 14:36:55.1190",3123,"31 St & Thomson Ave",40.74469738,-73.93540375,3726,"Center Blvd & 51 Ave",40.743366080270214,-73.95960688591003,33591,"Subscriber",1984,1
212,"2019-08-01 14:06:59.7290","2019-08-01 14:10:32.2420",3368,"5 Ave & 3 St",40.6728155,-73.98352355,3373,"3 St & 3 Ave",40.6750705,-73.98775226,15741,"Subscriber",1966,1
98,"2019-08-01 14:06:59.9690","2019-08-01 14:08:38.4810",3359,"E 68 St & Madison Ave",40.7691572,-73.96703464,3355,"E 66 St & Madison Ave",40.76800889305947,-73.96845281124115,17513,"Subscriber",1981,1
2265,"2019-08-01 14:07:03.9980","2019-08-01 14:44:49.7540",3693,"N 11 St & Kent Ave",40.72248188638219,-73.95921930670738,257,"Lispenard St & Broadway",40.71939226,-74.00247214,33825,"Customer",1969,0
499,"2019-08-01 14:07:04.7660","2019-08-01 14:15:24.1650",477,"W 41 St & 8 Ave",40.75640548,-73.9900262,3724,"7 Ave & Central Park South",40.7667405590595,-73.9790689945221,31140,"Subscriber",1967,1
2020,"2019-08-01 14:07:07.0870","2019-08-01 14:40:47.6170",499,"Broadway & W 60 St",40.76915505,-73.98191841,3363,"E 102 St & Park Ave",40.7904828,-73.95033068,39153,"Customer",1969,0
1767,"2019-08-01 14:07:08.0630","2019-08-01 14:36:35.6070",368,"Carmine St & 6 Ave",40.73038599,-74.00214988,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,30601,"Subscriber",1956,2
622,"2019-08-01 14:07:08.1550","2019-08-01 14:17:31.0030",3249,"Verona Pl & Fulton St",40.6803560840434,-73.9476791024208,3637,"Fulton St & Waverly Ave",40.683238654603414,-73.96599590778351,28215,"Subscriber",1981,1
299,"2019-08-01 14:07:08.7970","2019-08-01 14:12:08.6890",335,"Washington Pl & Broadway",40.72903917,-73.99404649,3708,"W 13 St & 5 Ave",40.735445,-73.99431,31565,"Subscriber",1973,1
1026,"2019-08-01 14:07:09.0700","2019-08-01 14:24:15.7320",462,"W 22 St & 10 Ave",40.74691959,-74.00451887,330,"Reade St & Broadway",40.71450451,-74.00562789,25674,"Subscriber",1978,1
4174,"2019-08-01 14:07:09.7680","2019-08-01 15:16:44.5870",3293,"W 92 St & Broadway",40.7921,-73.9739,3437,"Riverside Dr & W 91 St",40.79313480986663,-73.97700369358063,34166,"Customer",1998,2
613,"2019-08-01 14:07:09.8890","2019-08-01 14:17:23.6130",3312,"1 Ave & E 94 St",40.7817212,-73.94594,3497,"Pleasant Ave & E 116 St",40.7949879,-73.9333349,19589,"Subscriber",1946,1
1929,"2019-08-01 14:07:10.0910","2019-08-01 14:39:19.6960",259,"South St & Whitehall St",40.70122128,-74.01234218,3574,"Prospect Pl & Underhill Ave",40.6769694,-73.96579,38125,"Subscriber",1970,1
340,"2019-08-01 14:07:11.5940","2019-08-01 14:12:52.3070",526,"E 33 St & 5 Ave",40.74765947,-73.98490707,168,"W 18 St & 6 Ave",40.73971301,-73.99456405,31790,"Subscriber",1957,1
416,"2019-08-01 14:07:12.3930","2019-08-01 14:14:09.2450",79,"Franklin St & W Broadway",40.71911552,-74.00666661,279,"Peck Slip & Front St",40.707873,-74.00167,38930,"Subscriber",1993,1
259,"2019-08-01 14:07:15.0070","2019-08-01 14:11:34.9170",245,"Myrtle Ave & St Edwards St",40.69327018,-73.97703874,324,"DeKalb Ave & Hudson Ave",40.689888,-73.981013,20344,"Subscriber",1962,1
139,"2019-08-01 14:07:16.3170","2019-08-01 14:09:36.1640",3711,"E 13 St & Avenue A",40.72966729392978,-73.98067966103554,2003,"1 Ave & E 18 St",40.733812191966315,-73.98054420948029,25575,"Subscriber",1993,2
579,"2019-08-01 14:07:16.9440","2019-08-01 14:16:56.6620",335,"Washington Pl & Broadway",40.72903917,-73.99404649,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,31414,"Subscriber",1991,2
1124,"2019-08-01 14:07:16.9570","2019-08-01 14:26:01.1430",3046,"Marcus Garvey Blvd & Macon St",40.682601,-73.938037,275,"Washington Ave & Greene Ave",40.68650065,-73.96563307,32769,"Subscriber",1974,1
335,"2019-08-01 14:07:17.3290","2019-08-01 14:12:53.3150",386,"Centre St & Worth St",40.71494807,-74.00234482,151,"Cleveland Pl & Spring St",40.722103786686034,-73.99724900722504,26912,"Subscriber",1985,2
782,"2019-08-01 14:07:17.7610","2019-08-01 14:20:19.8840",536,"1 Ave & E 30 St",40.74144387,-73.97536082,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,35229,"Subscriber",1984,1
731,"2019-08-01 14:07:17.8270","2019-08-01 14:19:29.7020",517,"Pershing Square South",40.751581,-73.97791,280,"E 10 St & 5 Ave",40.73331967,-73.99510132,39394,"Subscriber",1993,1
1330,"2019-08-01 14:07:18.2880","2019-08-01 14:29:28.9530",528,"2 Ave & E 31 St",40.74290902,-73.97706058,308,"St James Pl & Oliver St",40.71307916,-73.99851193,14671,"Subscriber",2001,1
314,"2019-08-01 14:07:19.2290","2019-08-01 14:12:34.0080",3284,"E 88 St & Park Ave",40.781410700190015,-73.95595908164978,3148,"E 84 St & 1 Ave",40.77565541,-73.95068615,15821,"Subscriber",1984,1
459,"2019-08-01 14:07:20.0070","2019-08-01 14:14:59.7430",3364,"Carroll St & 5 Ave",40.6751622,-73.9814832,83,"Atlantic Ave & Fort Greene Pl",40.68382604,-73.97632328,21050,"Customer",1982,1
3246,"2019-08-01 14:07:20.4130","2019-08-01 15:01:27.1250",3282,"5 Ave & E 88 St",40.78307,-73.95939,3136,"5 Ave & E 63 St",40.766368,-73.971518,38809,"Customer",1986,1
778,"2019-08-01 14:07:21.1170","2019-08-01 14:20:19.6520",351,"Front St & Maiden Ln",40.70530954,-74.00612572,342,"Columbia St & Rivington St",40.71739973,-73.98016555,26860,"Subscriber",1998,0
379,"2019-08-01 14:07:21.5760","2019-08-01 14:13:41.2890",3505,"Lexington Ave & E 127 St",40.805726,-73.936322,3529,"Lenox Ave & W 130 St",40.8107922,-73.9430681,28046,"Subscriber",1973,1
367,"2019-08-01 14:07:23.3950","2019-08-01 14:13:31.2720",3259,"9 Ave & W 28 St",40.74937024193277,-73.99923384189606,482,"W 15 St & 7 Ave",40.73935542,-73.99931783,39201,"Subscriber",1990,1
483,"2019-08-01 14:07:24.5680","2019-08-01 14:15:27.6350",359,"E 47 St & Park Ave",40.75510267,-73.97498696,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,34348,"Subscriber",1975,1
381,"2019-08-01 14:07:24.8050","2019-08-01 14:13:46.4070",493,"W 45 St & 6 Ave",40.7568001,-73.98291153,447,"8 Ave & W 52 St",40.76370739,-73.9851615,26743,"Subscriber",1965,1
